"","q1AgeBeginCoding","q2Age","q3Gender","q4Education","q5DegreeFocus","q8JobLevel","q9CurrentRole","q10Industry","q24VimorEmacs"
"6982","3","3","1","7","1",1,"18","14","1"
"6983","3","4","1","5","1",4,"3","14","1"
"6984","3","3","1","2","1",1,"1","8","1"
"6985","1","3","1","5","1",1,"18","14","2"
"6986","3","3","1","5","1",4,"4","5","1"
"6987","3","3","1","7","1",1,"9","14","1"
"6988","2","3","2","5","2",1,"18","14","2"
"6989","3","3","1","3","1",1,"18","14","2"
"6990","4","3","1","5","1",1,"18","14","2"
"6991","4","3","1","5","1",1,"4","14","1"
"6992","3","3","1","2","1",1,"3","4","1"
"6993","3","3","1","3","1",1,"18","14","1"
"6994","3","3","1","3","1",1,"18","4","1"
"6995","3","3","2","7","1",1,"18","14","1"
"6996","4","3","1","7","1",4,"7","8","2"
"6997","3","3","1","5","1",1,"18","14","1"
"6998","3","3","1","7","1",1,"18","14","1"
"6999","3","3","1","5","2",1,"18","14","1"
"7000","3","3","1","5","1",4,"4","14","1"
"7001","3","3","1","7","1",1,"7","14","1"
"7002","3","3","2","5","2",1,"18","4","1"
"7003","2","3","1","5","1",1,"18","4","2"
"7004","4","4","1","5","1",4,"2","1","2"
"7005","1","3","1","7","2",1,"18","14","1"
"7006","4","4","1","5","1",4,"9","14","1"
"7007","3","3","1","5","1",1,"4","14","1"
"7008","3","3","2","3","1",1,"18","14","2"
"7009","3","3","1","5","1",4,"3","14","1"
"7010","4","4","2","5","2",4,"9","14","1"
"7011","4","3","1","6","1",1,"4","14","1"
"7012","3","3","1","2","1",1,"18","4","1"
"7013","3","3","2","5","1",2,"9","4","1"
"7014","4","3","2","5","2",1,"18","4","2"
"7015","3","3","2","5","2",1,"18","14","1"
"7016","2","3","1","2","1",1,"18","14","1"
"7017","3","3","1","2","1",1,"1","4","1"
"7018","3","3","2","6","1",1,"18","4","1"
"7019","3","3","2","5","1",7,"11","14","1"
"7020","8","5","1","7","2",8,"13","7","1"
"7021","2","3","1","3","1",1,"18","10","2"
"7022","4","3","1","5","1",1,"18","4","2"
"7023","3","3","1","2","1",1,"18","4","1"
"7024","3","3","1","3","1",1,"18","4","1"
"7025","3","3","1","5","1",1,"18","14","1"
"7026","2","3","1","3","1",1,"18","4","1"
"7027","3","3","1","2","1",1,"18","14","1"
"7028","3","3","1","6","2",1,"18","4","1"
"7029","3","3","1","7","2",1,"18","4","2"
"7030","3","3","1","5","2",1,"18","4","1"
"7031","4","4","1","6","1",5,"4","15","1"
"7032","3","4","1","5","1",4,"9","3","1"
"7033","3","3","1","5","1",2,"13","7","1"
"7034","3","3","1","5","1",4,"4","12","2"
"7035","4","5","1","6","1",3,"9","4","2"
"7036","3","4","1","5","1",5,"4","14","1"
"7037","3","3","1","6","1",1,"18","14","1"
"7038","4","4","2","5","1",5,"2","14","1"
"7039","3","3","1","2","1",1,"18","14","1"
"7040","3","3","1","5","1",1,"4","14","2"
"7041","4","4","1","7","1",1,"18","4","1"
"7042","3","3","1","6","1",1,"18","14","1"
"7043","3","3","1","2","1",1,"18","4","1"
"7044","2","2","1","7","1",10,"1","4","2"
"7045","3","3","1","3","1",1,"3","4","1"
"7046","4","4","1","7","1",4,"9","14","1"
"7047","3","4","1","5","1",5,"4","5","1"
"7048","5","4","1","7","1",6,"14","14","1"
"7049","3","3","1","5","1",1,"9","5","1"
"7050","3","3","1","7","1",4,"9","14","1"
"7051","3","4","1","7","1",5,"14","14","1"
"7052","4","3","1","5","1",1,"9","14","1"
"7053","3","3","1","7","1",1,"18","14","1"
"7054","3","3","1","7","1",5,"4","10","1"
"7055","2","3","1","5","1",1,"18","4","1"
"7056","3","3","1","5","1",1,"18","4","2"
"7057","3","3","1","5","2",2,"9","14","2"
"7058","3","3","2","7","1",1,"18","14","1"
"7059","3","3","1","5","2",4,"9","14","1"
"7060","3","3","1","5","2",1,"18","14","2"
"7061","2","3","1","6","1",1,"18","4","1"
"7062","3","3","1","5","1",1,"1","4","1"
"7063","3","5","1","6","2",6,"3","5","1"
"7064","4","4","1","5","1",6,"10","2","2"
"7065","3","3","1","2","1",1,"18","14","1"
"7066","3","3","1","5","1",1,"18","4","1"
"7067","4","3","1","5","1",1,"18","4","1"
"7068","2","3","1","7","2",1,"18","14","1"
"7069","3","3","1","7","1",4,"4","12","1"
"7070","3","3","1","1","1",1,"18","14","1"
"7071","4","4","1","7","2",6,"11","5","1"
"7072","3","3","2","5","2",1,"18","14","2"
"7073","3","4","1","5","1",5,"9","14","1"
"7074","2","3","1","6","2",1,"18","5","1"
"7075","2","3","1","5","1",2,"9","14","1"
"7076","3","3","1","5","1",2,"1","14","1"
"7077","2","3","1","5","1",1,"7","14","1"
"7078","3","3","1","2","1",1,"18","4","1"
"7079","3","3","1","6","1",1,"18","14","1"
"7080","3","3","1","5","1",2,"1","3","1"
"7081","3","4","1","7","1",3,"9","10","2"
"7082","3","3","1","2","1",1,"18","4","1"
"7083","3","3","1","2","1",2,"3","14","1"
"7084","4","4","1","5","1",3,"8","4","1"
"7085","3","3","2","3","1",1,"18","14","1"
"7086","3","3","1","3","1",1,"18","14","1"
"7087","3","3","1","7","1",1,"18","4","1"
"7088","3","3","1","5","1",2,"10","14","1"
"7089","2","3","2","5","1",1,"18","14","1"
"7090","3","3","1","6","1",1,"18","14","1"
"7091","3","3","1","6","1",1,"18","1","1"
"7092","4","4","1","5","2",4,"9","2","1"
"7093","3","3","1","7","1",1,"2","14","1"
"7094","3","3","1","7","1",1,"12","4","2"
"7095","3","3","1","5","1",2,"1","14","1"
"7096","4","4","1","7","2",5,"9","14","2"
"7097","2","2","1","7","1",1,"18","14","1"
"7098","3","4","1","7","1",4,"9","14","1"
"7099","4","3","1","5","1",5,"4","2","1"
"7100","3","3","1","5","2",2,"9","14","2"
"7101","3","3","2","3","1",1,"18","14","2"
"7102","4","5","1","7","1",7,"4","12","1"
"7103","4","3","1","6","1",4,"3","13","1"
"7104","4","4","1","5","1",3,"7","14","1"
"7105","3","3","1","5","1",1,"18","4","2"
"7106","3","3","1","5","1",1,"18","4","2"
"7107","3","3","2","3","1",1,"18","14","1"
"7108","4","3","2","5","2",5,"13","10","2"
"7109","3","3","1","5","2",4,"1","2","1"
"7110","3","3","1","7","1",1,"18","4","1"
"7111","3","3","2","5","1",4,"9","14","1"
"7112","3","3","1","5","1",1,"18","4","2"
"7113","3","3","1","5","1",1,"9","13","1"
"7114","2","3","1","3","1",1,"18","4","1"
"7115","3","4","1","5","1",4,"2","9","1"
"7116","3","3","1","7","1",4,"9","14","1"
"7117","3","3","1","5","2",4,"9","5","2"
"7118","3","3","1","3","1",1,"18","4","2"
"7119","2","3","1","7","1",1,"18","4","2"
"7120","4","4","1","5","2",5,"4","5","1"
"7121","2","3","1","6","1",1,"1","4","1"
"7122","3","3","2","5","1",4,"10","3","1"
"7123","2","2","1","6","1",1,"18","14","1"
"7124","3","3","1","7","1",4,"11","14","1"
"7125","3","3","1","5","1",4,"19","14","1"
"7126","3","4","1","5","1",4,"9","14","1"
"7127","3","3","1","5","1",1,"6","5","1"
"7128","3","4","1","7","1",1,"18","4","1"
"7129","3","3","1","5","1",1,"18","14","2"
"7130","4","3","1","5","2",4,"9","14","1"
"7131","2","3","1","5","1",1,"18","14","1"
"7132","3","3","1","7","2",1,"9","14","1"
"7133","3","3","1","5","1",5,"3","14","2"
"7134","2","3","1","5","1",1,"18","14","1"
"7135","3","3","1","5","1",4,"3","14","1"
"7136","4","3","1","3","1",1,"18","4","2"
"7137","3","3","1","7","2",10,"5","14","1"
"7138","3","4","1","5","2",6,"4","8","1"
"7139","3","2","1","2","1",4,"9","14","1"
"7140","3","3","1","5","1",1,"18","4","1"
"7141","3","3","1","2","1",1,"18","4","1"
"7142","4","3","1","5","1",1,"18","4","1"
"7143","3","3","1","3","2",1,"18","4","1"
"7144","4","3","1","5","1",4,"1","5","2"
"7145","3","3","1","7","1",4,"17","14","1"
"7146","3","4","2","5","1",5,"3","2","2"
"7147","3","3","1","7","1",1,"18","14","1"
"7148","3","3","2","2","1",1,"18","14","1"
"7149","2","4","1","5","1",6,"3","14","1"
"7150","3","3","2","3","1",1,"18","14","1"
"7151","3","2","2","2","1",1,"18","14","2"
"7152","3","3","1","5","2",4,"3","20","1"
"7153","3","3","1","5","1",1,"18","4","2"
"7154","3","3","1","3","1",1,"3","14","1"
"7155","3","3","2","7","1",1,"18","11","2"
"7156","3","3","1","5","1",1,"18","14","1"
"7157","3","4","1","5","1",5,"9","5","1"
"7158","4","4","1","5","1",4,"7","14","2"
"7159","4","4","1","5","1",4,"10","12","1"
"7160","2","5","1","5","1",7,"11","14","1"
"7161","4","3","1","5","1",4,"9","5","1"
"7162","2","4","2","6","1",7,"11","14","1"
"7163","3","3","2","3","1",1,"18","14","1"
"7164","4","4","1","5","2",5,"2","14","1"
"7165","4","4","1","5","1",5,"9","14","1"
"7166","3","3","1","5","1",4,"3","8","1"
"7167","2","3","1","5","1",1,"18","4","2"
"7168","2","4","1","5","1",6,"9","14","1"
"7169","3","3","1","5","1",4,"4","14","1"
"7170","4","4","1","7","1",4,"9","8","1"
"7171","3","3","1","5","1",1,"18","4","1"
"7172","3","3","2","7","1",1,"18","14","1"
"7173","2","4","2","5","2",5,"9","14","1"
"7174","4","4","1","5","1",5,"9","12","1"
"7175","3","3","1","5","1",4,"9","2","1"
"7176","3","3","1","2","1",4,"7","14","1"
"7177","3","3","1","6","2",1,"18","4","1"
"7178","3","3","1","5","2",4,"9","14","1"
"7179","4","3","1","5","2",1,"1","14","1"
"7180","4","3","1","5","1",1,"18","14","2"
"7181","4","4","1","7","1",5,"9","14","1"
"7182","3","3","1","7","1",2,"4","14","1"
"7183","2","3","1","5","1",1,"18","14","1"
"7184","3","3","1","7","1",1,"10","13","1"
"7185","3","3","1","2","1",1,"18","14","1"
"7186","3","3","1","3","1",1,"18","14","1"
"7187","3","4","1","5","1",6,"4","5","1"
"7188","3","3","1","5","1",4,"3","12","1"
"7189","4","3","1","7","1",4,"9","14","2"
"7190","3","3","1","5","1",1,"1","14","1"
"7191","3","3","1","5","1",1,"3","14","1"
"7192","3","4","1","7","1",5,"3","14","1"
"7193","3","3","1","5","1",1,"9","5","2"
"7194","3","3","2","5","1",1,"18","14","1"
"7195","3","3","2","7","2",1,"18","14","2"
"7196","4","3","1","3","1",1,"18","4","1"
"7197","3","3","1","5","1",2,"9","10","2"
"7198","3","3","1","5","1",1,"5","1","2"
"7199","3","2","2","5","1",1,"18","14","1"
"7200","3","3","1","5","1",1,"18","4","2"
"7201","2","3","1","6","1",1,"9","4","1"
"7202","3","3","1","5","1",4,"4","14","1"
"7203","3","3","1","7","1",2,"1","14","1"
"7204","4","3","1","5","2",4,"3","14","2"
"7205","2","4","1","5","1",10,"11","14","1"
"7206","3","3","1","2","1",1,"18","4","1"
"7207","3","3","1","5","1",4,"10","14","2"
"7208","3","3","1","7","1",1,"9","14","2"
"7209","2","3","1","5","1",1,"18","14","1"
"7210","3","3","2","7","1",1,"18","14","2"
"7211","4","3","2","3","2",1,"18","4","2"
"7212","3","3","1","5","1",1,"18","4","2"
"7213","3","3","2","6","1",1,"18","14","1"
"7214","1","3","1","5","1",1,"9","14","1"
"7215","3","4","1","5","1",5,"9","3","1"
"7216","3","3","2","5","1",4,"2","14","1"
"7217","2","3","1","1","1",1,"18","14","1"
"7218","4","5","1","5","2",7,"11","14","1"
"7219","3","3","1","5","1",4,"9","12","1"
"7220","2","4","1","7","2",5,"4","14","1"
"7221","3","3","1","5","1",5,"9","14","1"
"7222","4","3","2","7","1",2,"19","1","1"
"7223","4","3","1","5","1",1,"18","14","1"
"7224","3","3","1","6","2",1,"18","14","1"
"7225","2","2","3","1","1",1,"18","14","2"
"7226","3","3","1","5","2",1,"18","14","1"
"7227","1","3","1","4","1",4,"8","14","1"
"7228","3","3","1","5","1",1,"9","14","1"
"7229","3","4","1","5","1",5,"4","14","1"
"7230","3","3","1","5","1",4,"9","14","1"
"7231","3","3","1","5","1",1,"18","4","1"
"7232","3","3","1","3","1",1,"18","14","2"
"7233","3","3","1","5","1",1,"18","14","1"
"7234","3","3","1","5","1",3,"9","14","1"
"7235","3","3","1","6","2",4,"9","14","1"
"7236","2","2","1","7","1",1,"9","14","1"
"7237","2","4","1","5","1",5,"9","3","1"
"7238","4","4","1","5","1",5,"3","5","1"
"7239","2","3","2","5","2",1,"18","4","1"
"7240","3","3","1","3","1",4,"5","14","1"
"7241","3","3","1","5","1",4,"7","14","2"
"7242","2","3","1","5","2",4,"9","14","1"
"7243","3","3","1","5","2",1,"19","3","1"
"7244","3","3","2","2","1",1,"18","14","1"
"7245","3","3","1","3","1",1,"18","4","1"
"7246","3","3","1","5","1",4,"9","14","1"
"7247","3","3","1","5","2",4,"19","14","2"
"7248","2","3","1","5","1",1,"18","4","1"
"7249","3","3","1","5","1",1,"18","14","1"
"7250","3","3","1","5","2",1,"19","14","1"
"7251","3","3","1","6","2",4,"3","14","1"
"7252","3","3","1","5","1",1,"18","4","2"
"7253","2","3","1","5","1",1,"18","14","1"
"7254","4","3","1","7","1",4,"9","14","1"
"7255","3","3","1","7","1",1,"18","4","2"
"7256","3","4","1","5","1",5,"3","5","2"
"7257","3","3","2","5","1",1,"18","4","1"
"7258","4","4","1","5","2",5,"9","5","2"
"7259","2","3","2","7","1",1,"18","14","2"
"7260","3","3","1","7","1",1,"18","14","2"
"7261","3","3","1","7","1",4,"7","14","1"
"7262","3","3","1","6","1",1,"18","14","1"
"7263","3","3","1","5","1",1,"4","14","1"
"7264","3","3","1","7","1",1,"18","4","1"
"7265","1","3","1","7","1",1,"18","13","1"
"7266","3","3","1","5","1",1,"18","14","1"
"7267","3","3","1","5","1",1,"9","14","1"
"7268","3","3","1","5","1",4,"3","14","1"
"7269","3","3","1","5","1",4,"9","14","1"
"7270","4","4","1","5","1",5,"9","3","1"
"7271","3","3","1","2","1",1,"18","1","1"
"7272","4","3","1","5","1",4,"2","14","1"
"7273","3","3","1","2","1",1,"18","4","1"
"7274","3","3","1","5","1",4,"4","3","1"
"7275","4","3","1","5","1",2,"10","14","1"
"7276","2","2","1","1","1",1,"18","11","1"
"7277","3","3","1","5","2",8,"1","14","1"
"7278","3","3","1","5","2",3,"2","14","2"
"7279","3","3","2","5","1",1,"18","14","1"
"7280","3","5","1","7","1",5,"9","14","1"
"7281","3","4","1","5","1",5,"3","12","1"
"7282","3","4","1","5","1",5,"9","14","1"
"7283","4","4","1","7","1",5,"3","14","1"
"7284","4","4","2","5","1",4,"2","14","1"
"7285","4","3","1","5","1",4,"4","14","1"
"7286","3","3","2","2","2",1,"18","14","2"
"7287","3","3","1","7","1",4,"9","14","1"
"7288","3","3","1","5","1",4,"2","9","1"
"7289","3","3","2","5","1",4,"9","12","1"
"7290","3","3","1","3","2",1,"18","14","2"
"7291","3","4","2","5","1",5,"10","12","1"
"7292","3","3","1","3","1",1,"9","4","1"
"7293","3","3","1","5","1",1,"18","14","2"
"7294","2","3","1","5","1",1,"18","14","1"
"7295","3","3","1","5","1",1,"18","13","2"
"7296","3","3","1","5","1",1,"18","14","1"
"7297","4","4","1","5","1",5,"9","14","1"
"7298","3","3","1","5","1",4,"9","14","1"
"7299","3","3","1","2","1",1,"3","14","1"
"7300","4","4","1","5","2",4,"7","14","1"
"7301","3","4","1","5","1",5,"4","5","2"
"7302","3","3","1","7","1",1,"18","14","1"
"7303","4","4","1","5","1",4,"1","14","1"
"7304","3","4","1","5","1",4,"3","12","1"
"7305","3","3","1","5","1",4,"9","14","1"
"7306","3","3","1","5","1",1,"1","14","1"
"7307","3","3","1","5","1",4,"9","12","1"
"7308","3","3","1","5","1",4,"4","14","1"
"7309","3","3","1","2","1",1,"18","4","1"
"7310","3","4","1","5","1",5,"9","14","2"
"7311","3","3","1","6","1",4,"4","16","2"
"7312","3","3","1","5","1",4,"7","14","1"
"7313","3","3","1","3","1",1,"18","14","1"
"7314","3","3","1","5","1",4,"9","14","2"
"7315","3","3","1","7","1",1,"18","4","1"
"7316","3","3","1","5","2",4,"6","14","1"
"7317","4","4","1","6","2",3,"6","14","2"
"7318","3","3","1","5","1",1,"18","14","1"
"7319","3","4","1","7","1",8,"11","14","1"
"7320","3","3","1","5","1",1,"18","14","1"
"7321","3","3","2","3","2",1,"1","4","2"
"7322","4","4","1","5","1",5,"3","14","1"
"7323","3","3","1","5","2",3,"11","2","1"
"7324","3","3","1","5","2",1,"18","4","2"
"7325","3","4","1","7","1",5,"9","14","1"
"7326","3","3","1","5","1",4,"9","3","1"
"7327","3","3","1","2","1",1,"18","4","1"
"7328","3","3","1","1","1",1,"18","4","1"
"7329","3","4","1","5","1",5,"8","10","1"
"7330","3","3","2","6","1",1,"18","4","1"
"7331","3","4","1","7","1",5,"4","5","1"
"7332","3","4","1","5","1",5,"4","20","1"
"7333","3","3","1","5","2",4,"3","14","1"
"7334","3","3","1","5","1",4,"6","14","2"
"7335","3","3","1","7","2",1,"18","4","2"
"7336","2","3","1","5","1",1,"18","4","1"
"7337","3","4","1","7","2",5,"8","2","2"
"7338","3","3","1","5","1",1,"18","4","1"
"7339","3","3","1","7","1",1,"18","14","1"
"7340","3","3","1","3","1",1,"7","3","1"
"7341","4","3","1","5","2",5,"4","14","2"
"7342","2","3","1","6","1",1,"18","4","1"
"7343","3","3","1","5","2",4,"3","15","1"
"7344","3","3","1","3","2",1,"18","14","1"
"7345","4","4","1","5","1",4,"3","2","1"
"7346","5","4","1","5","2",4,"17","14","1"
"7347","3","3","1","5","1",1,"3","7","2"
"7348","3","4","2","7","1",5,"9","13","1"
"7349","4","3","1","5","1",4,"9","3","2"
"7350","3","3","1","5","1",4,"9","5","1"
"7351","3","3","1","5","1",4,"9","5","1"
"7352","5","5","1","7","1",5,"3","8","1"
"7353","4","3","1","3","1",1,"4","14","1"
"7354","3","4","1","7","1",5,"9","14","1"
"7355","5","4","1","5","1",5,"3","1","1"
"7356","3","3","1","5","1",1,"18","14","1"
"7357","3","3","1","5","1",4,"19","14","1"
"7358","4","4","1","5","1",6,"3","8","1"
"7359","3","3","1","3","1",1,"7","4","1"
"7360","3","3","1","3","1",4,"7","4","1"
"7361","3","4","1","5","1",5,"7","8","1"
"7362","3","3","2","7","1",1,"18","4","1"
"7363","3","4","1","5","1",4,"10","14","1"
"7364","3","3","2","5","1",1,"18","14","1"
"7365","3","4","1","5","1",4,"5","14","2"
"7366","3","4","1","5","1",5,"3","14","1"
"7367","3","3","2","5","1",4,"7","14","1"
"7368","3","3","1","7","1",1,"18","4","1"
"7369","3","3","1","6","1",1,"4","14","1"
"7370","4","4","1","5","2",5,"9","14","1"
"7371","4","4","1","7","1",5,"3","14","1"
"7372","3","4","1","5","1",4,"10","14","2"
"7373","3","3","1","5","1",1,"18","4","1"
"7374","3","5","1","7","1",7,"11","14","1"
"7375","3","3","2","5","1",1,"18","4","2"
"7376","4","3","1","5","1",2,"4","14","1"
"7377","3","4","1","7","1",5,"3","13","1"
"7378","3","3","1","5","1",4,"5","14","2"
"7379","4","3","1","7","1",1,"18","4","1"
"7380","3","4","1","5","1",5,"4","14","1"
"7381","4","4","1","5","1",5,"3","5","2"
"7382","3","3","1","7","1",1,"18","14","1"
"7383","4","3","1","5","1",5,"3","14","2"
"7384","3","3","1","5","1",4,"9","14","1"
"7385","3","3","1","5","1",4,"4","14","2"
"7386","3","3","1","7","2",1,"4","14","2"
"7387","3","5","2","7","1",6,"3","4","1"
"7388","4","4","1","7","1",4,"9","14","1"
"7389","3","3","1","5","1",4,"4","4","1"
"7390","3","4","2","7","1",5,"3","5","1"
"7391","3","3","1","5","1",4,"9","14","1"
"7392","3","4","1","7","1",5,"7","14","1"
"7393","3","3","1","5","1",1,"18","14","1"
"7394","3","2","1","7","1",1,"18","4","1"
"7395","4","4","1","5","2",5,"3","14","1"
"7396","2","3","3","3","1",1,"18","14","1"
"7397","3","3","1","5","1",1,"18","4","2"
"7398","5","4","1","5","1",4,"10","3","1"
"7399","1","4","1","6","1",3,"1","14","1"
"7400","2","2","1","2","1",1,"18","4","1"
"7401","3","5","1","5","1",6,"3","14","1"
"7402","3","3","1","5","1",1,"18","13","1"
"7403","3","3","1","5","2",1,"18","14","1"
"7404","2","3","1","5","2",4,"10","14","1"
"7405","3","3","2","5","1",4,"10","14","1"
"7406","2","3","1","2","1",1,"18","14","1"
"7407","4","4","1","5","1",5,"4","12","1"
"7408","3","3","1","5","1",1,"18","14","1"
"7409","2","3","1","5","2",4,"9","13","1"
"7410","4","4","1","5","1",4,"9","14","1"
"7411","3","3","1","5","1",1,"18","14","1"
"7412","4","5","1","6","1",6,"11","14","1"
"7413","3","4","1","7","1",5,"19","8","1"
"7414","2","3","1","5","2",4,"4","5","2"
"7415","4","4","1","7","2",5,"7","14","1"
"7416","3","3","2","1","1",1,"18","14","1"
"7417","2","4","1","7","1",4,"4","8","1"
"7418","3","3","1","5","1",4,"5","14","1"
"7419","3","3","1","3","2",2,"3","12","1"
"7420","3","3","1","5","1",1,"4","7","1"
"7421","3","4","1","3","1",5,"7","14","1"
"7422","3","3","1","5","1",1,"18","14","1"
"7423","3","3","1","7","1",3,"4","11","2"
"7424","4","3","1","5","2",2,"3","14","1"
"7425","3","3","1","5","1",1,"9","3","1"
"7426","2","3","1","5","1",1,"18","4","2"
"7427","3","3","1","5","2",5,"5","5","1"
"7428","3","3","1","5","1",1,"1","4","1"
"7429","3","3","1","7","1",1,"18","14","1"
"7430","2","3","1","5","1",2,"9","5","1"
"7431","3","3","1","5","1",1,"1","14","2"
"7432","2","3","1","5","1",4,"9","14","2"
"7433","4","4","1","5","1",4,"9","5","2"
"7434","4","3","1","5","1",4,"10","14","1"
"7435","3","3","1","6","1",1,"18","14","1"
"7436","3","3","1","3","2",1,"2","5","1"
"7437","4","4","2","2","2",5,"1","14","1"
"7438","3","4","1","7","1",4,"1","12","2"
"7439","3","3","1","7","1",1,"18","14","1"
"7440","3","4","1","3","1",5,"3","5","1"
"7441","3","3","2","5","1",1,"18","14","1"
"7442","4","4","1","5","1",5,"3","2","1"
"7443","2","2","1","1","1",1,"18","3","1"
"7444","2","3","1","7","1",1,"18","4","1"
"7445","2","4","1","5","1",3,"9","14","1"
"7446","3","3","1","3","1",1,"18","14","1"
